藥品分類分組名稱,醫令申報數量
"PREDNISOLONE 1MG/GM + DIPHENHYDRAMINE 5MG/GM + ZINC OXIDE 35MG/GM +MENTHOL 1MG/GM, 外用軟膏劑, 500.00GM",985
"PREDNISOLONE 3MG/GM + CHLORPHENIRAMINE 5MG/GM + HEXACHLOROPHENE 10MG/GM+ VITAMIN A 5MG/GM + VITAMIN E 2MG/GM, 外用軟膏劑, 10.00GM",4685
"PREDNISOLONE 2.5MG/GM + NITROFURAZONE 2MG/GM + BISMUTH SUBGALLATE 50MG/GM+ LIDOCAINE 20MG/GM + PHENYLEPHRINE 2.5MG/GM, 外用軟膏劑, 25GM",1034
"PREDNISOLONE 1MG/GM + CHLORPHENIRAMINE 5MG/GM + HEXACHLOROPHENE 1MG/GM +VITAMIN A 100IU/GM + VITAMIN E 5MG/GM +ZINC OXIDE 50 MG/GM  + LIDOCAINE 10MG/GM+ ALLANTOIN  4MG/GM + BENZOCAINE 25MG/GM + BISMUTH SUBNITRATE 30MG/GM +EPHEDRINE 1MG/GM, 外用軟",13072
"TRIAMCINOLONE , 外用軟膏劑 , 1.00  MG/GM , 1.00 GM",438975
"TRIAMCINOLONE , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",7455
"TRIAMCINOLONE , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",30111
"TRIAMCINOLONE , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",33524
"TRIAMCINOLONE , 外用軟膏劑 , 1.00  MG/GM , 500.00 GM",15254
"TRIAMCINOLONE , 外用軟膏劑 , 5.00  MG/GM , 1.00 GM",13665
"TRIAMCINOLONE , 外用軟膏劑 , 5.00  MG/GM , 10.00 GM",8882
"TRIAMCINOLONE 1MG/GM + CHLORTETRACYCLINE 30MG/GM, 外用軟膏劑, 10.00GM",28
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 1.00GM",19768
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 5.00GM",6821
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 6.00GM",56603
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 10.00GM",13642
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 1.00GM",3951
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 5.00GM",26
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 10.00GM",1933
"TRIAMCINOLONE 1MG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 15.00GM",1135
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM, 外用軟膏劑,1.00GM",11
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM, 外用軟膏劑,5.00GM",34658
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM, 外用軟膏劑,12.00GM",1151
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM, 外用軟膏劑,15.00GM",165
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 1.00GM",922137
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 5.00GM",593455
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 6.00GM",294755
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 10.00GM",106009
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 12.00GM",136208
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 15.00GM",15200
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 16.00GM",26274
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 20.00GM",590
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 450.00GM",110
"TRIAMCINOLONE 1MG/GM + GRAMICIDIN 0.25MG/GM + NYSTATIN 100KIU/GM + NEOMYCIN2.5MG/GM, 外用軟膏劑, 1000.00GM",370
"CETRIMIDE 10MG + ALUMINUM HYDROXYCHLORIDE 50MG, 外用軟膏劑, 15.00GM",2857
"NITROFURAZONE , 外用軟膏劑 , 2.00  MG/GM , 1.00 GM",14588
"NITROFURAZONE , 外用軟膏劑 , 2.00 MG/GM , 1.00 GM",215
"NITROFURAZONE , 外用軟膏劑 , 2.00  MG/GM , 25.00 GM",2319
"NITROFURAZONE , 外用軟膏劑 , 2.00  MG/GM , 28.00 GM",1623
"NITROFURAZONE , 外用軟膏劑 , 2.00  MG/GM , 454.00 GM",3063
"POVIDONE-IODINE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",119149
"POVIDONE-IODINE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",179035
"POVIDONE-IODINE , 外用軟膏劑 , 100.00  MG/GM , 1.00 GM",108785
"POVIDONE-IODINE , 外用軟膏劑 , 100.00  MG/GM , 20.00 GM",11902
"POVIDONE-IODINE , 外用軟膏劑 , 100.00  MG/GM , 400.00 GM",5819
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 1.00 GM",271737
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",8633
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",258934
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 30.00 GM",43
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 40.00 GM",2
"ADAPALENE , 外用軟膏劑 , 1.00  MG/GM , 200.00 GM",719
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 1.00 GM",541579
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 5.00 GM",24885
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 10.00 GM",39830
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 12.00 GM",26
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 20.00 GM",3
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 30.00 GM",44834
"AZELAIC ACID , 外用軟膏劑 , 200.00  MG/GM , 450.00 GM",626
"BENZOYL PEROXIDE , 外用軟膏劑 , 28.80  MG/GM , 5.00 GM",809
"BENZOYL PEROXIDE , 外用液劑 , 50.00  MG/ML , 30.00 ML",366
"BENZOYL PEROXIDE , 外用軟膏劑 , 37.00  MG/GM , 15.00 GM",14315
"BENZOYL PEROXIDE , 外用液劑 , 82.00  MG/ML , 60.00 ML",1307
"BENZOYL PEROXIDE , 外用軟膏劑 , 50.00  MG/GM , 6.00 GM",58819
"BENZOYL PEROXIDE , 外用軟膏劑 , 50.00  MG/GM , 7.00 GM",45806
"BENZOYL PEROXIDE , 外用軟膏劑 , 50.00  MG/GM , 10.00 GM",61913
"BENZOYL PEROXIDE , 外用軟膏劑 , 50.00  MG/GM , 40.00 GM",5971
"BENZOYL PEROXIDE , 外用軟膏劑 , 100.00  MG/GM , 10.00 GM",8059
"BENZOYL PEROXIDE 50MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 12.00GM",4
"BENZOYL PEROXIDE 50MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 15.00GM",26
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",933115
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",162183
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",89178
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",34349
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",785
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 30.00 GM",12344
"CLINDAMYCIN , 外用軟膏劑 , 10.00  MG/GM , 450.00 GM",5
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 1.00 ML",263268
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 7.00 ML",4
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 10.00 ML",1372
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 20.00 ML",230
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 30.00 ML",70922
"CLINDAMYCIN , 外用液劑 , 10.00  MG/ML , 60.00 ML",178
"ERYTHROMYCIN , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",41
"ERYTHROMYCIN , 外用液劑 , 20.00  MG/ML , 25.00 ML",17309
"ISOTRETINOIN , 一般錠劑膠囊劑 , 10.00 MG",271166
"ISOTRETINOIN , 一般錠劑膠囊劑 , 20.00 MG",46998
"ISOTRETINOIN , 外用軟膏劑 , 1.00  MG/GM , 40.00 GM",730
"MESULPHEN , 外用軟膏劑 , 330.00  MG/GM , 15.00 GM",71226
"MESULPHEN , 外用軟膏劑 , 330.00  MG/GM , 20.00 GM",2947
"RETINOIC ACID (=TRETINOIN) , 外用軟膏劑 , 0.50  MG/GM , 20.00 GM",43090
"RETINOIC ACID (=TRETINOIN) , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",39852
"RETINOIC ACID (=TRETINOIN) , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",1351
"RETINOIC ACID (=TRETINOIN) , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",214
"SULFUR , 外用液劑 , 40.00  MG/ML , 30.00 ML",26215
"SULFUR , 外用液劑 , 40.00  MG/ML , 100.00 ML",12059
"VITAMIN A 2000IU/GM + VITAMIN D2 12.5MCG/GM + VITAMIN E 2MG/GM, 外用軟膏劑, 1.00GM",122715
"VITAMIN A 2000IU/GM + VITAMIN D2 12.5MCG/GM + VITAMIN E 2MG/GM, 外用軟膏劑, 1.00GM",45829
"VITAMIN A 2000IU/GM + VITAMIN D2 12.5MCG/GM + VITAMIN E 2MG/GM, 外用軟膏劑,30.00GM",88231
"PIMECROLIMUS , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",5754
"PIMECROLIMUS , 外用軟膏劑 , 10.00  MG/GM , 30.00 GM",348
"TACROLIMUS , 外用軟膏劑 , 0.30  MG/GM , 10.00 GM",28337
"TACROLIMUS , 外用軟膏劑 , 0.30  MG/GM , 30.00 GM",10284
"TACROLIMUS , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",14247
"TACROLIMUS , 外用軟膏劑 , 1.00  MG/GM , 30.00 GM",63
"BUTOCONAZOLE , 栓劑 , 100.00 MG",72834
"CHLORAMPHENICOL , 陰道用錠劑膠囊劑 , 250.00 MG",351
"CHLORAMPHENICOL 50MG + CARBARSONE 100MG, 陰道用錠劑膠囊劑",48196
"CHLORAMPHENICOL 100MG + CARBARSONE 100MG,陰道用錠劑膠囊劑",299158
"CLOTRIMAZOLE , 陰道用錠劑膠囊劑 , 100.00 MG",751449
"CLOTRIMAZOLE , 陰道用錠劑膠囊劑 , 200.00 MG",722185
"CLOTRIMAZOLE , 陰道用錠劑膠囊劑 , 500.00 MG",128525
"ECONAZOLE , 陰道用錠劑膠囊劑 , 150.00 MG",247
"ECONAZOLE , 陰道用錠劑膠囊劑 , 50.00 MG",18886
"ECONAZOLE , 陰道用錠劑膠囊劑 , 150.00 MG",502931
"FENTICONAZOLE , 栓劑 , 200.00 MG",254555
"ISOCONAZOLE , 陰道用錠劑膠囊劑 , 100.00 MG",439472
"METRONIDAZOLE , 陰道用錠劑膠囊劑 , 500.00 MG",8149
"METRONIDAZOLE , 陰道用錠劑膠囊劑 , 250.00 MG",361055
"METRONIDAZOLE , 陰道用錠劑膠囊劑 , 500.00 MG",275714
"METRONIDAZOLE , 陰道用軟膏劑 , 7.50  MG/GM , 10.00 GM",3
"METRONIDAZOLE , 陰道用軟膏劑 , 7.50  MG/GM , 35.00 GM",3017
"MICONAZOLE , 陰道用錠劑膠囊劑 , 100.00 MG",775868
"BENZETHONIUM CHLORIDE 2MG+PAPAIN 10MG+CARBARSONE 100MG+ESTRIOL300MCG+DIPHENHYDRAMINE HCL 8MG+CHYMOTRYPSIN ALPHA- 1000U (UNIT)+NEOMYCIN(SULFATE) 20MG，陰道用錠劑膠囊劑",687
"NIFURATEL , 陰道用錠劑膠囊劑 , 250.00 MG",357
"NIFURATEL , 陰道用錠劑膠囊劑 , 250.00 MG",156842
"NITROFURANTOIN , 栓劑 , 6.00 MG",504
"NYSTATIN , 陰道用錠劑膠囊劑 , 100.00 , KIU",129131
"NYSTATIN , 陰道用錠劑膠囊劑 , 100.00 , KIU",1600429
"POLICRESULEN , 外用液劑 , 360.00  MG/ML , 1.00 ML",247853
"POLICRESULEN , 外用液劑 , 360.00  MG/ML , 25.00 ML",46
"POLICRESULEN , 陰道栓劑 , 90.00 MG",465626
"POVIDONE-IODINE , 栓劑 , 200.00 MG",86890
"SERTACONAZOLE , 陰道用錠劑膠囊劑 , 500.00 MG",8631
"SULFANILAMIDE 100MG + CHLORPHENESIN 10MG + ESTRADIOL 10MCG, 陰道用錠劑膠囊劑,",145983
"TETRACYCLINE 100MG + AMPHOTERICIN B 50MG, 陰道用錠劑膠囊劑,",1183088
"BROMOCRIPTINE , 一般錠劑膠囊劑 , 2.50 MG",3809051
"DINOPROST , 注射劑 , 5.00 MG",741
"DINOPROSTONE , 一般錠劑膠囊劑 , 500.00 MCG",7373
"DINOPROSTONE , 陰道用錠劑膠囊劑 , 3.00 MG",1138
"ERGONOVINE , 一般錠劑膠囊劑 , 200.00 MCG",3118396
"ERGONOVINE , 一般錠劑膠囊劑 , 250.00 MCG",1634
"ERGONOVINE , 一般錠劑膠囊劑 , 500.00 MCG",21239
"ERGONOVINE , 注射劑 , 200.00 MCG",4195
"ERGONOVINE 100MCG/ML + SPARTEINE 50MG/ML, 注射劑, 1.00ML",20
"ERGONOVINE 20MCG + PAPAVERINE 10MG + QUININE (=CHININUM) 25MG, 一般錠劑膠囊劑,",54
"LISURIDE , 一般錠劑膠囊劑 , 200.00 MCG",39756
"METERGOLINE , 一般錠劑膠囊劑 , 4.00 MG",79295
"METHYLERGONOVINE , 一般錠劑膠囊劑 , 125.00 MCG",57
"METHYLERGONOVINE , 注射劑 , 200.00 MCG",28370
"RITODRINE , 一般錠劑膠囊劑 , 10.00 MG",949303
"RITODRINE , 注射劑 , 50.00 MG",265971
"SULPROSTONE , 注射劑 , 500.00 MCG",1239
"ALLYLESTRENOL , 一般錠劑膠囊劑 , 5.00 MG",434726
"CLOMIPHENE , 一般錠劑膠囊劑 , 25.00 MG",4710
"CLOMIPHENE , 一般錠劑膠囊劑 , 50.00 MG",1585486
"CYPROTERONE , 一般錠劑膠囊劑 , 50.00 MG",2008208
"CYPROTERONE 2MG + ESTRADIOL 35MCG, 一般錠劑膠囊劑,",653488
"CYPROTERONE 1MG + ESTRADIOL VALERATE 4MG, 一般錠劑膠囊劑,",407705
"DANAZOL , 一般錠劑膠囊劑 , 200.00 MG",1169264
"DYDROGESTERONE , 一般錠劑膠囊劑 , 5.00 MG",922229
"DYDROGESTERONE , 一般錠劑膠囊劑 , 10.00 MG",322455
"ESTRADIOL , 一般錠劑膠囊劑 , 1.00 MG",416974
"ESTRADIOL , 一般錠劑膠囊劑 , 200.00 MCG",138289
"ESTRADIOL , 局部貼片 , 1.50 MG",3731
"ESTRADIOL , 局部貼片 , 4.00 MG",373
"ESTRADIOL , 經皮吸收貼片 , 3.80 MG",15352
"ESTRADIOL , 外用軟膏劑 , 0.60  MG/GM , 2.50 GM",24975
"ESTRADIOL , 外用軟膏劑 , 0.60  MG/GM , 10.00 GM",52
"ESTRADIOL , 外用軟膏劑 , 0.60  MG/GM , 30.00 GM",103911
"ESTRADIOL , 外用軟膏劑 , 0.60  MG/GM , 40.00 GM",21
"ESTRADIOL 1MG + NORETHINDRONE 500MCG, 一般錠劑膠囊劑,",3268509
"ESTRADIOL 1MG/ML + PROGESTERONE 10MG/ML, 注射劑, 1.00ML",4380
"ESTRADIOL 2MG + NORETHINDRONE 1MG, 一般錠劑膠囊劑,",5399447
"ESTRADIOL 2MG/ML + PROGESTERONE 20MG/ML, 注射劑, 1.00ML",11
"ESTRADIOL 3MG/ML + PROGESTERONE 50MG/ML, 注射劑, 1.00ML",49446
"ESTRADIOL 10MCG + METHYLTESTOSTERONE 2.5MG, 一般錠劑膠囊劑,",1127
"ESTRADIOL 240MCG/ML + TESTOSTERONE PROPIONATE 4.76MG/ML, 注射劑, 1.00ML",2
"ESTRADIOL 20MCG + NORETHINDRONE 10MG, 一般錠劑膠囊劑,",170753
"ESTRADIOL 50MCG + NORGESTREL 500MCG, 一般錠劑膠囊劑,",29939
"ESTRADIOL 3MG + PROGESTERONE 20MG + METHANDRIOL 50MG, 注射劑, 1.00ML",6522
"ESTRADIOL 5MG/ML + TESTOSTERONE ISOCAPROATE 40MG/ML, 注射劑, 1.00ML",14179
"ESTRADIOL 20MCG + MULTIVITAMINES, 一般錠劑膠囊劑,",2903
"ESTRADIOL 17-BETA- CYPIONATE , 注射劑 , 5.00 MG",3748
"ESTRADIOL 17-BETA- CYPIONATE , 注射劑 , 10.00 MG",795
"ESTRADIOL 17-BETA- CYPIONATE 2MG/ML + TESTOSTERONE PROPIONATE 50MG/ML, 注射劑, 1.00ML",25325
"ESTRADIOL 17-BETA- CYPIONATE 2MG/ML + TESTOSTERONE PROPIONATE 50MG/ML, 注射劑, 2.00ML",94
"ESTRADIOL VALERATE , 一般錠劑膠囊劑 , 2.00 MG",1056972
"ESTRADIOL VALERATE , 注射劑 , 10.00 MG",1230
"ESTRADIOL VALERATE 1-2MG + MEDPROXYPROGESTERONE 2.5-5MG, 一般錠劑膠囊劑",53056
"ESTRADIOL VALERATE 4MG/ML + TESTOSTERONE 65MG/ML, 注射劑, 1.00ML",20986
"ESTRADIOL VALERATE 2MG + MEDROXYPROGESTERONE 10MG, 一般錠劑膠囊劑",2644685
"ESTRADIOL VALERATE 2MG + ESTRADIOL VALERATE 2MG + NORGESTREL 0.5MG, 一般錠劑膠囊劑,",927323
"ESTRADIOL BENZOATE , 注射劑 , 5.00 MG",10800
"ESTRADIOL BENZOATE , 注射劑 , 50.00 MG",2
"ESTROGEN CONJUGATED 0.625MG + MEDROXYPROGESTERONE 2.5MG, 一般錠劑膠囊劑,",5273174
"ESTROGEN CONJUGATED 0.625MG + MEDROXYPROGESTERONE 5MG, 一般錠劑膠囊劑,",2390736
"ESTRIOL , 一般錠劑膠囊劑 , 1.00 MG",130475
"ESTRIOL , 一般錠劑膠囊劑 , 2.00 MG",740
"ESTRIOL , 一般錠劑膠囊劑 , 100.00 MG",14544
"ESTRIOL , 注射劑 , 10.00 MG",1
"ESTRIOL , 外用軟膏劑 , 1.00  MG/GM , 25.00 GM",4
"ESTRIOL , 陰道用錠劑膠囊劑 , 0.5MG",100507
"HOELEN 30MG+CNIDIUM 35MG+PAEONIAE 40MG+PERSICAE SEMEN 40MG+LIGUSTICUM30MG+MOUTAN CORTEX 40MG+FERROUS FUMARATE 40MG, 一般錠劑膠囊劑",36
"ESTROGEN CONJUGATED , 一般錠劑膠囊劑 , 300.00 MCG",2249895
"ESTROGEN CONJUGATED , 一般錠劑膠囊劑 , 625.00 MCG",19110828
"ESTROGEN CONJUGATED , 一般錠劑膠囊劑 , 1250.00 MCG",1242086
"ESTROGEN CONJUGATED , 注射劑 , 25.00 MG",6583
"ESTROGEN CONJUGATED , 陰道用軟膏劑 , 0.625 MG/GM , 42.50 GM",20256
"FLUOXYMESTERONE , 一般錠劑膠囊劑 , 5.00 MG",603
"GESTRINONE , 一般錠劑膠囊劑 , 2.50 MG",33370
"GONADOTROPIN CHORIONIC , 注射劑 , 1.50 , KIU",1293
"GONADOTROPIN CHORIONIC , 注射劑 , 2.00 , KIU",422
"GONADOTROPIN CHORIONIC , 注射劑 , 3.00 , KIU",27
"GONADOTROPIN CHORIONIC , 注射劑 , 5.00 , KIU",4735
"HYDROXYPROGESTERONE , 注射劑 , 125.00 MG",11227
"LYNESTRENOL , 一般錠劑膠囊劑 , 5.00 MG",260792
"MEDROGESTONE , 一般錠劑膠囊劑 , 5.00 MG",129376
"MEDROXYPROGESTERONE , 一般錠劑膠囊劑 , 5.00 MG",8490707
"MEDROXYPROGESTERONE , 一般錠劑膠囊劑 , 10.00 MG",1293112
"MESTANOLONE , 一般錠劑膠囊劑 , 25.00 MG",444
"METHANDRIOL , 一般錠劑膠囊劑 , 5.00 MG",174
"METHANDRIOL , 一般錠劑膠囊劑 , 10.00 MG",14466
"含methyl testosterone 10mg,單、複方製劑,一般錠劑膠囊劑",384342
"methyl testosterone 20mg,單、複方製劑,一般錠劑膠囊劑",31743
"methyl testosterone 30mg,單、複方製劑,一般錠劑膠囊劑",42
"NORETHINDRONE , 一般錠劑膠囊劑 , 5.00 MG",6043665
"OESTRONE , 一般錠劑膠囊劑 , 1.25 MG",15463
"PROGESTERONE , 一般錠劑膠囊劑 , 100.00 MG",1680527
"PROGESTERONE , 注射劑 , 25.00 MG",180905
"PROGESTERONE , 注射劑 , 25.00 MG",7141
"PROGESTERONE , 注射劑 , 50.00 MG",133393
"PROGESTERONE , 注射劑 , 125.00 MG",17627
"PROGESTERONE , 注射劑 , 250.00 MG",19969
"PROGESTERONE , 注射劑 , 500.00 MG",9855
"RALOXIFENE , 一般錠劑膠囊劑 , 60.00 MG",1531735
"TESTOSTERONE ENANTHATE , 注射劑 , 250.00 MG",3294
"TESTOSTERONE 100MG/ML + TESTOSTERONE ISOCAPROATE 60MG/ML + TESTOSTERONEPROPIONATE 90MG/ML, 注射劑, 1.00ML",705
"TESTOSTERONE PROPIONATE , 注射劑 , 25.00 MG",7541
"TESTOSTERONE PROPIONATE , 注射劑 , 100.00 MG",1951
"TESTOSTERONE PROPIONATE , 注射劑 , 200.00 MG",7093
"TESTOSTERONE ENANTHATE 130MG/ML + TESTOSTERONE PROPIONATE 20MG/ML, 注射劑,1.00ML",205
"ALANINE 100MG + GLUTAMIC ACID 265MG + GLYCINE 45MG, 一般錠劑膠囊劑,",430644
"ALFUZOSIN , 一般錠劑膠囊劑 , 2.50 MG",5934
"ALFUZOSIN , 緩釋錠劑膠囊劑 , 10.00 MG",3457877
"AMMONIUM CHLORIDE , 一般錠劑膠囊劑 , 300.00 MG",1122
"AMMONIUM CHLORIDE , 一般錠劑膠囊劑 , 500.00 MG",106155
"DUTASTERIDE , 一般錠劑膠囊劑 , 500.00 MCG",845
"FINASTERIDE , 一般錠劑膠囊劑 , 5.00 MG",3082783
"FLAVOXATE , 一般錠劑膠囊劑 , 200.00 MG",9043946
"NALIDIXIC ACID 500MG +  PHENAZOPYRIDINE 50MG, 一般錠劑膠囊劑,",906
"OXYBUTYNIN , 一般錠劑膠囊劑 , 2.50 MG",4243260
"OXYBUTYNIN , 一般錠劑膠囊劑 , 5.00 MG",2845199
"PHENAZOPYRIDINE , 一般錠劑膠囊劑 , 50.00 MG",2739154
"PHENAZOPYRIDINE , 一般錠劑膠囊劑 , 100.00 MG",3537291
"PIPOXOLAN , 一般錠劑膠囊劑 , 10.00 MG",8833715
"PROPIVERINE , 一般錠劑膠囊劑 , 15.00 MG",25822
"QUERCUS STENOPHYLLA EXTRACT 225MG + ALUMINUM HYDROXIDE 175MG, 一般錠劑膠囊劑,",10847
"SODIUM PENTOSAN POLYSULPHATE , 一般錠劑膠囊劑 , 100.00 MG",90697
"SULFANILYLUREA (=SULFAUREA) 500MG + PHENAZOPYRIDINE 50MG, 一般錠劑膠囊劑,",3778769
"TAMSULOSIN , 緩釋錠劑膠囊劑 , 200.00 MCG",19317794
"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",31405555
"TOLTERODINE , 一般錠劑膠囊劑 , 1.00 MG",483
"TOLTERODINE , 一般錠劑膠囊劑 , 2.00 MG",4645094
"UVAE URSI FOLIA 15MG+ORTHOSIPH FOLIA 10MG+ORTHOSIPH EXTRACT 5MG+EXTR.CONVALL. MAJALIE 15MG+RUBIAE RADIX TINCTURE 60MG+THEOBROMINUM NATRIUMSALICYLATE 20MG,一般錠劑膠囊劑 , 15.00 MG",1156
"ARGININE VASOPRESSIN , 注射劑 , 20.00 , IU",47772
"COSYNTROPIN , 注射劑 , 1.00 MG",6539
"DESMOPRESSIN , 一般錠劑膠囊劑 , 100.00 MCG",1079994
"DESMOPRESSIN , 注射劑 , 4.00 MCG",73671
"DESMOPRESSIN , 耳鼻用液劑 , 250.00 MCG",15366
"TERLIPRESSIN , 注射劑 , 1.00 MG",80538
"GONADORELIN , 注射劑 , 100.00 MCG",2407
"LANREOTIDE , 注射劑 , 30.00 MG",836
"OCTREOTIDE , 注射劑 , 100.00 MCG",90221
"OCTREOTIDE , 注射劑 , 20000.00 MCG",1308
"OCTREOTIDE , 注射劑 , 30000.00 MCG",12
"OXYTOCIN , 注射劑 , 10.00 , IU",51659
"SOMATOSTATIN , 注射劑 , 250.00 MCG",574
"SOMATOSTATIN , 注射劑 , 3000.00 MCG",25645
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 15.00 , IU",33418
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 16.00 , IU",33992
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 24.00 , IU",14102
"BETAMETHASONE , 一般錠劑膠囊劑 , 500.00 MCG",1288170
"BETAMETHASONE , 一般錠劑膠囊劑 , 600.00 MCG",84237
"BETAMETHASONE , 注射劑 , 2.00 MG",34111
"BETAMETHASONE , 注射劑 , 2.50 MG",48023
"BETAMETHASONE , 注射劑 , 4.00 MG",186287
"BETAMETHASONE , 注射劑 , 5.00 MG",51095
"BETAMETHASONE , 注射劑 , 6.00 MG",523
"BETAMETHASONE , 注射劑 , 15.00 MG",3812
"BETAMETHASONE , 注射劑 , 20.00 MG",1135
"BETAMETHASONE , 注射劑 , 25.00 MG",4653
"BETAMETHASONE , 注射劑 , 40.00 MG",162
"BETAMETHASONE , 注射劑 , 100.00 MG",5
"CORTISONE , 一般錠劑膠囊劑 , 25.00 MG",3074912
"DEXAMETHASONE , 一般錠劑膠囊劑 , 250.00 MCG",72
"DEXAMETHASONE , 一般錠劑膠囊劑 , 500.00 MCG",3298005
"DEXAMETHASONE , 一般錠劑膠囊劑 , 750.00 MCG",900510
"DEXAMETHASONE , 一般錠劑膠囊劑 , 1000.00 MCG",267
"DEXAMETHASONE , 一般錠劑膠囊劑 , 4000.00 MCG",246953
"DEXAMETHASONE , 注射劑 , 1.00 MG",2035
"DEXAMETHASONE , 注射劑 , 1.00 MG",18126
"DEXAMETHASONE , 注射劑 , 2.00 MG",30158
"DEXAMETHASONE , 注射劑 , 4.00 MG",269255
