藥品分類分組名稱,醫令申報數量
"AZTREONAM , 注射劑 , 1000.00 MG",24037
"CEFACLOR , 一般錠劑膠囊劑 , 250.00 MG",3133589
"CEFACLOR , 一般錠劑膠囊劑 , 500.00 MG",66456
"CEFACLOR , 緩釋錠劑膠囊劑 , 375.00 MG",175
"CEFACLOR , 口服顆粒劑 , 1500.00 MG",523
"CEFACLOR , 口服液劑 , 25.00 MG/ML, 1.00 ML",29
"CEFACLOR , 口服液劑 , 25.00 MG/ML, 60.00 ML",5
"CEFACLOR , 口服液劑 , 250.00 MG/GM, 1.00 GM",11482
"CEFACLOR , 口服液劑 , 250.00 MG/GM, 6.00 GM",3139
"CEFADROXIL , 一般錠劑膠囊劑 , 250.00 MG",4300
"CEFADROXIL , 一般錠劑膠囊劑 , 500.00 MG",6164790
"CEFADROXIL , 口服顆粒劑 , 200.00 MG/GM , 1GM",1369
"CEFADROXIL , 口服液劑 , 25.00 MG/ML, 60.00 ML",6073
"CEFAMANDOLE , 注射劑 , 500.00 MG",448
"CEFAMANDOLE , 注射劑 , 1000.00 MG",15940
"CEFATRIZINE , 一般錠劑膠囊劑 , 250.00 MG",45
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 500.00 MG",1595833
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 1000.00 MG",5768679
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 2000.00 MG",9470
"CEFEPIME , 注射劑 , 500.00 MG",988760
"CEFEPIME , 注射劑 , 1000.00 MG",35702
"CEFIXIME , 一般錠劑膠囊劑 , 100.00 MG",505015
"CEFMETAZOLE , 注射劑 , 500.00 MG",1002024
"CEFMETAZOLE , 注射劑 , 1000.00 MG",372692
"CEFONICID , 注射劑 , 1000.00 MG",2121
"CEFOPERAZONE , 注射劑 , 500.00 MG",13812
"CEFOPERAZONE , 注射劑 , 1000.00 MG",72549
"CEFOTAXIME , 注射劑 , 250.00 MG",55857
"CEFOTAXIME , 注射劑 , 500.00 MG",109111
"CEFOTAXIME , 注射劑 , 1000.00 MG",135545
"CEFOTAXIME , 注射劑 , 2000.00 MG",40467
"CEFOTIAM , 注射劑 , 500MG",8716
"CEFOXITIN (=CEPHOXITIN) , 注射劑 , 1000.00 MG",372049
"CEFPIROME , 注射劑 , 1.00 GM",275638
"CEFTAZIDIME , 注射劑 , 500.00 MG",1254335
"CEFTAZIDIME , 注射劑 , 1000.00 MG",663203
"CEFTAZIDIME , 注射劑 , 2000.00 MG",111755
"CEFTIBUTEN , 一般錠劑膠囊劑 , 100.00 MG",1142383
"CEFTRIAXONE , 注射劑 , 250.00 MG",1883
"CEFTRIAXONE , 注射劑 , 500.00 MG",1389095
"CEFTRIAXONE , 注射劑 , 1000.00 MG",252327
"CEFTRIAXONE , 注射劑 , 2000.00 MG",8098
"CEFUROXIME , 一般錠劑膠囊劑 , 250.00 MG",1325883
"CEFUROXIME , 口服液劑 , 36.00 MG/GM, 1.00 GM",4526
"CEFUROXIME , 口服液劑 , 36.00 MG/GM, 34.72 GM",10492
"CEFUROXIME , 注射劑 , 250.00 MG",3109
"CEFUROXIME , 注射劑 , 500.00 MG",87888
"CEFUROXIME , 注射劑 , 750.00 MG",1315552
"CEFUROXIME , 注射劑 , 1000.00 MG",30761
"CEFUROXIME , 注射劑 , 1500.00 MG",36724
"CEPHALEXIN , 一般錠劑膠囊劑 , 250.00 MG",13370653
"CEPHALEXIN , 一般錠劑膠囊劑 , 500.00 MG",33635603
"CEPHALEXIN , 口服顆粒劑 , 100.00 MG",36
"CEPHALEXIN , 口服顆粒劑 , 200.00 MG",11864
"CEPHALEXIN , 口服顆粒劑 , 200.00 MG",38976
"CEPHALEXIN , 口服顆粒劑 , 500.00 MG",231790
"CEPHALEXIN , 口服顆粒劑 , 250000.00 MG",113
"CEPHALEXIN , 口服液劑 , 25.00 MG/ML, 60.00 ML",18
"CEPHALEXIN , 注射劑 , 1.00 GM",278901
"CEPHALEXIN , 口服液劑 , 41.67 MG/GM, 1.00 GM",100630
"CEPHALEXIN , 口服液劑 , 41.67 MG/GM, 36.00 GM",126297
"CEPHALEXIN , 口服液劑 , 250.00 MG/GM, 1.00 GM",844
"CEPHALEXIN , 口服液劑 , 500.00 MG/GM, 1.00 GM",11327
"CEPHALORIDINE , 注射劑 , 500.00 MG",1
"CEPHALOTHIN , 注射劑 , 1000.00 MG",24344
"CEPHAPIRIN , 注射劑 , 1000.00 MG",16
"CEPHRADINE , 一般錠劑膠囊劑 , 250.00 MG",5968926
"CEPHRADINE , 一般錠劑膠囊劑 , 500.00 MG",9775671
"CEPHRADINE , 注射劑 , 500.00 MG",23931
"CEPHRADINE , 注射劑 , 1000.00 MG",1080044
"CHLORAMPHENICOL , 一般錠劑膠囊劑 , 250.00 MG",372953
"CHLORAMPHENICOL , 口服顆粒劑 , 125.00 MG",289
"CHLORAMPHENICOL , 口服顆粒劑 , 250.00 MG",4395
"CHLORAMPHENICOL , 口服顆粒劑 , 250000.00 MG",9
"CHLORAMPHENICOL , 注射劑 , 250.00 MG",45
"CHLORAMPHENICOL , 注射劑 , 500.00 MG",4
"CHLORAMPHENICOL , 注射劑 , 1000.00 MG",29533
"CHLORTETRACYCLINE , 一般錠劑膠囊劑 , 250.00 MG",130
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 250.00 MG",3111007
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 500.00 MG",214569
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 750.00 MG",12
"CIPROFLOXACIN , 注射劑 , 100.00 MG",645588
"CIPROFLOXACIN , 注射劑 , 200.00 MG",240673
"CIPROFLOXACIN , 注射劑 , 400.00 MG",17446
"CLARITHROMYCIN , 一般錠劑膠囊劑 , 250.00 MG",1944310
"CLARITHROMYCIN , 一般錠劑膠囊劑 , 500.00 MG",1196213
"CLARITHROMYCIN , 緩釋錠劑膠囊劑 , 500.00 MG",387980
"CLARITHROMYCIN , 口服液劑 , 25.00 MG/ML, 70.00 ML",6473
"CLINDAMYCIN , 一般錠劑膠囊劑 , 150.00 MG",13787888
"CLINDAMYCIN , 一般錠劑膠囊劑 , 300.00 MG",4599926
"CLINDAMYCIN , 口服顆粒劑 , 37.50 MG",131140
"CLINDAMYCIN , 注射劑 , 150.00 MG",12
"CLINDAMYCIN , 注射劑 , 300.00 MG",798317
"CLOXACILLIN , 一般錠劑膠囊劑 , 250.00 MG",1061620
"COLISTIN , 注射劑 , 2.00 , MIU(可用於靜脈注射)",63969
"COLISTIN 2.00  MIU + DIBUCAINE 4MG , 注射劑",2604
"DAPTOMYCIN,注射劑,350MG",3594
"DAPTOMYCIN,注射劑,500MG",6320
"DEMECLOCYCLINE , 一般錠劑膠囊劑 , 150.00 MG",33278
"DICLOXACILLIN , 一般錠劑膠囊劑 , 250.00 MG",3682589
"DOXYCYCLINE , 一般錠劑膠囊劑 , 100.00 MG",9320986
"ERTAPENEM , 注射劑 , 1.00 GM",218069
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 250.00 MG",2839439
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 270.00 MG",3713
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 500.00 MG",32666
"ERYTHROMYCIN , 口服顆粒劑 , 100.00 MG",308
"ERYTHROMYCIN , 口服顆粒劑 , 1000.00 MG",4
"ERYTHROMYCIN , 口服顆粒劑 , 2400.00 MG",42
"ERYTHROMYCIN , 口服顆粒劑 , 8000.00 MG",5
"ERYTHROMYCIN , 注射劑 , 500.00 MG",17609
"ERYTHROMYCIN , 口服液劑 , 40.00  MG/ML , 60.00 ML",6
"ERYTHROMYCIN , 口服液劑 , 62.5  MG/GM , 1.00 GM",5215
"ERYTHROMYCIN , 口服液劑 , 62.5  MG/GM , 24.00 GM",54748
"ERYTHROMYCIN , 口服液劑 , 80.00  MG/GM , 1.00 GM",1870
"ERYTHROMYCIN , 口服液劑 , 100.00  MG/GM , 1.00 GM",60
"ERYTHROMYCIN , 口服液劑 , 200.00  MG/GM , 1.00 GM",21151
"ERYTHROMYCIN , 口服液劑 , 250.00  MG/GM , 1.00 GM",12
"FLOMOXEF , 注射劑 , 500.00 MG",259851
"FLOMOXEF , 注射劑 , 1000.00 MG",565993
"FLUCLOXACILLIN , 注射劑 , 500.00 MG",208957
"FLUCLOXACILLIN , 注射劑 , 1000.00 MG",2208
"FOSFOMYCIN , 口服顆粒劑 , 3.00 GM",3484
"FOSFOMYCIN , 注射劑 , 2000.00 MG",59844
"FUSIDIC ACID , 一般錠劑膠囊劑 , 250.00 MG",855583
"GEMIFLOXACIN , 一般錠劑膠囊劑 , 320.00 MG",45332
"GENTAMICIN , 注射劑 , 20.00 MG",194
"GENTAMICIN , 注射劑 , 40.00 MG",42255
"GENTAMICIN , 注射劑 , 80.00 MG",2744177
"GENTAMICIN , 注射劑 , 120.00 MG",21993
"GENTAMICIN , 注射劑 , 140.00 MG",6193
"GENTAMICIN , 注射劑 , 280.00 MG",3930
"GENTAMICIN , 注射劑 , 400.00 MG",125010
"GENTAMICIN , 注射劑 , 800.00 MG",11279
"GENTAMICIN , 注射劑 , 1400.00 MG",914
"IMIPENEM 250MG + CILASTATIN 250MG, 注射劑, 250.00MG",79647
"IMIPENEM 500MG + CILASTATIN 500MG, 注射劑, 500.00MG",739326
"ISEPAMICIN , 注射劑 , 200.00 MG",197258
"KANAMYCIN , 注射劑 , 250.00 MG",1543
"KANAMYCIN , 注射劑 , 1000.00 MG",3466
"KANAMYCIN , 注射劑 , 2500.00 MG",796
"KANAMYCIN , 注射劑 , 5000.00 MG",610
"LEUCOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",828144
"LEUCOMYCIN , 口服液劑 , 100.00 MG/GM, 1.00 GM",3736
"LEUCOMYCIN , 注射劑 , 400.00 MG",23
"LEVOFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",202286
"LEVOFLOXACIN , 一般錠劑膠囊劑 , 500.00 MG",1003451
"LEVOFLOXACIN , 注射劑 , 250.00 MG",285687
"LEVOFLOXACIN , 注射劑 , 500.00 MG",214030
"LINCOMYCIN , 一般錠劑膠囊劑 , 500.00 MG",41841
"LINCOMYCIN , 注射劑 , 300.00 MG",18502
"LINCOMYCIN , 注射劑 , 600.00 MG",843
"LINCOMYCIN , 注射劑 , 3000.00 MG",16183
"LINCOMYCIN , 注射劑 , 6000.00 MG",557
"LINEZOLID , 一般錠劑膠囊劑 , 600.00 MG",21708
"LINEZOLID , 注射劑 , 600.00 MG",23905
"LOMEFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",89020
"MEROPENEM , 注射劑 , 250.00 MG",436176
"MEROPENEM , 注射劑 , 500.00 MG",475120
"METHENAMINE , 注射劑 , 1.20 GM",66
"METHENAMINE , 注射劑 , 1.40 GM",22
"METRONIDAZOLE , 注射劑 , 500.00 MG",1026619
"METRONIDAZOLE , 注射劑 , 1000.00 MG",1205
"METRONIDAZOLE , 注射劑 , 1500.00 MG",55
"MINOCYCLINE , 一般錠劑膠囊劑 , 50.00 MG",1935940
"MINOCYCLINE , 一般錠劑膠囊劑 , 100.00 MG",3333050
"MINOCYCLINE , 口服顆粒劑 , 20.00 MG",12352
"MINOCYCLINE , 口服顆粒劑 , 100.00 MG",574
"MINOCYCLINE , 注射劑 , 100.00 MG",44931
"MOXIFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",297667
"MOXIFLOXACIN , 注射劑 , 400.00 MG",168941
"NALIDIXIC ACID , 一般錠劑膠囊劑 , 250.00 MG",235
"NALIDIXIC ACID , 一般錠劑膠囊劑 , 500.00 MG",1374462
"NEOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",501944
"NETILMICIN , 注射劑 , 150.00 MG",3022
"NITROFURANTOIN , 一般錠劑膠囊劑 , 100.00 MG",278276
"NITROXOLINE , 一般錠劑膠囊劑 , 50.00 MG",157454
"NITROXOLINE , 一般錠劑膠囊劑 , 100.00 MG",1529858
"NORFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",692118
"NORFLOXACIN , 一般錠劑膠囊劑 , 200.00 MG",165156
"NORFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",18
"OFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",896448
"OFLOXACIN , 一般錠劑膠囊劑 , 200.00 MG",718108
"OFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",14104
"OXACILLIN , 注射劑 , 250.00 MG",3510
"OXACILLIN , 注射劑 , 500.00 MG",4346522
"OXACILLIN , 注射劑 , 1.00GM",197688
"OXYTETRACYCLINE , 一般錠劑膠囊劑 , 250.00 MG",13844
"OXYTETRACYCLINE , 注射劑 , 250.00 MG",19
"OXYTETRACYCLINE , 注射劑 , 500.00 MG",1
"PEFLOXACINE , 注射劑 , 400.00 MG",1890
"PENICILLIN G , 注射劑 , 1.00 , MIU",21
"PENICILLIN G , 注射劑 , 3.00 , MIU",515139
"PENICILLIN G , 注射劑 , 10.00 , MIU",79433
"PENICILLIN G BENZATHINE , 注射劑 , 2.40 , MIU",30204
"PENICILLIN G BENZATHINE 0.6MU + PENICILLIN G POTASSIUM 0.3MU + PENICILLIN GPROCAINE 0.3MU, 注射劑, 0.6MU",10
"PENICILLIN G PROCAINE , 注射劑 , 400.00 , KIU",84
"PENICILLIN V , 一般錠劑膠囊劑 , 400.00 , KIU",1087778
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 200.00 MG",124295
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 250.00 MG",2920571
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 400.00 MG",379583
"PIPERACILLIN 2000MG + TAZOBACTAM 250MG, 注射劑, 2250.00MG",2806630
"PIPERACILLIN 4000MG + TAZOBACTAM 500MG, 注射劑, 4500.00MG",244247
"PIPERACILLIN , 注射劑 , 1.00 GM",785
"PIPERACILLIN , 注射劑 , 2.00 GM",646734
"PIPERACILLIN , 注射劑 , 4.00 GM",452
"ROXITHROMYCIN , 一般錠劑膠囊劑 , 150.00 MG",128452
"SISOMICIN , 注射劑 , 50.00 MG",5881
"SISOMICIN , 注射劑 , 100.00 MG",945
"SPARFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",2748
"SPECTINOMYCIN , 注射劑 , 2.00 GM",4
"STREPTOMYCIN , 注射劑 , 1.00 GM",26633
"SULBACTAM , 注射劑 , 500.00 MG",337901
"SULFADIAZINE 250MG + TETROXOPRIM 100MG, 一般錠劑膠囊劑,",8
"SULBENICILLIN , 注射劑 , 1.00 GM",439
"SULBENICILLIN , 注射劑 , 2.00 GM",3
"SULFADIAZINE , 一般錠劑膠囊劑 , 500.00 MG",436
"SULFAMETHOXAZOLE 400MG + TRIMETHOPRIM 80MG, 一般錠劑膠囊劑,",10065531
"SULFAMETHOXAZOLE 40MG/ML + TRIMETHOPRIM 8MG/ML, 口服液劑, 1.00ML",13233
"SULFAMETHOXAZOLE 40MG/ML + TRIMETHOPRIM 8MG/ML, 口服液劑, 60.00ML",21516
"SULFAMETHOXAZOLE 80MG/ML + TRIMETHOPRIM 16MG/ML, 注射劑, 5.00ML",145991
"SULFAMETHOXAZOLE 400MG/GM + TRIMETHOPRIM 80MG/GM, 口服顆粒劑, 1.00GM",92542
"SULFAMETHOXAZOLE 400MG/GM + TRIMETHOPRIM 80MG/GM, 口服顆粒劑, 100.00GM",44
"SULFAMETHIZOLE , 一般錠劑膠囊劑 , 250.00 MG",8
"SULFAMETHOXAZOLE , 一般錠劑膠囊劑 , 500.00 MG",3877
"SULFANILAMIDE , 口服顆粒劑 , 5.00 GM",20
"SULTAMICILLIN , 一般錠劑膠囊劑 , 375.00 MG",986270
"TEICOPLANIN , 注射劑 , 200.00 MG",413177
"TEICOPLANIN , 注射劑 , 400.00 MG",17056
"TETRACYCLINE , 一般錠劑膠囊劑 , 250.00 MG",1397072
"TETRACYCLINE , 一般錠劑膠囊劑 , 500.00 MG",27359
"TETRACYCLINE PHOSPHATE , 一般錠劑膠囊劑 , 250.00 MG",19754
"TETRACYCLINE PHOSPHATE , 一般錠劑膠囊劑 , 500.00 MG",3105
"TETRACYCLINE PHOSPHATE , 口服顆粒劑 , 250.00 MG",18
"THIAMPHENICOL , 一般錠劑膠囊劑 , 250.00 MG",2117345
"TICARCILLIN 1.5GM + CLAVULANIC ACID 100MG, 注射劑, 1500.00MG",42832
"TIGECYCLINE , 注射劑 , 50.00 MG",130873
"TINIDAZOLE , 注射劑 , 500.00 MG",1935
"TOBRAMYCIN , 注射劑 , 80.00 MG",27040
"TOBRAMYCIN , 注射劑 , 200.00 MG",369
"TRIMETHOPRIM , 一般錠劑膠囊劑 , 100.00 MG",494944
"TRIMETHOPRIM , 一般錠劑膠囊劑 , 300.00 MG",33512
"TROLEANDOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",72
"VANCOMYCIN , 注射劑 , 500.00 MG",994026
"VANCOMYCIN , 注射劑 , 1000.00 MG",35359
"AMPHOTERICIN B , 注射劑 , 50.00 MG",26748
"AMPHOTERICIN B LIPOSOMAL COMPLEX , 注射劑 , 50.00 MG",14689
"ANIDULAFUNGIN , 注射劑 , 100.00 MG",711
"CASPOFUNGIN , 注射劑 , 50.00 MG",10882
"FLUCONAZOLE , 一般錠劑膠囊劑 , 50.00 MG",764690
"FLUCONAZOLE , 一般錠劑膠囊劑 , 150.00 MG",120340
"FLUCONAZOLE , 一般錠劑膠囊劑 , 200.00 MG",412
"FLUCONAZOLE , 注射劑 , 100.00 MG",311158
"FLUCONAZOLE , 注射劑 , 200.00 MG",22109
"FLUCYTOSINE , 一般錠劑膠囊劑 , 500.00 MG",25962
"ITRACONAZOLE , 一般錠劑膠囊劑 , 100.00 MG",2823805
"ITRACONAZOLE,口服液劑,10MG/ML,150ML",627
"ITRACONAZOLE , 注射劑 , 250.00 MG",594
"KETOCONAZOLE , 一般錠劑膠囊劑 , 200.00 MG",2656208
"MICAFUNGIN , 注射劑 , 50.00 MG",28798
"VORICONAZOLE , 一般錠劑膠囊劑 , 50.00 MG",67155
"VORICONAZOLE , 一般錠劑膠囊劑 , 200.00 MG",30369
"VORICONAZOLE , 注射劑 , 200.00 MG",10848
"AMINOSALICYLATE CALCIUM , 一般錠劑膠囊劑 , 500.00 MG",7634
"CYCLOSERINE , 一般錠劑膠囊劑 , 250.00 MG",1018
"ETHAMBUTOL , 一般錠劑膠囊劑 , 400.00 MG",5284864
"ISONIAZID , 一般錠劑膠囊劑 , 100.00 MG",3354722
"ISONIAZID 100MG + ETHAMBUTOL 300MG, 一般錠劑膠囊劑,",45853
"ISONIAZID 100MG + RIFAMYCIN SV 150MG, 一般錠劑膠囊劑,",919780
"ISONIAZID 100MG + VITAMIN B6 10MG, 一般錠劑膠囊劑,",166082
"ISONIAZID 150MG + RIFAMYCIN SV 300MG, 一般錠劑膠囊劑,",2438080
"ISONIAZID 80MG + PYRAZINAMIDE 250MG + RIFAMYCIN SV 120MG, 一般錠劑膠囊劑,",3437109
"PROTHIONAMIDE , 一般錠劑膠囊劑 , 250.00 MG",2637
"PYRAZINAMIDE , 一般錠劑膠囊劑 , 500.00 MG",1327986
"RIFABUTIN , 一般錠劑膠囊劑 , 150.00 MG",55991
"RIFAMYCIN SV , 一般錠劑膠囊劑 , 150.00 MG",997758
"RIFAMYCIN SV , 一般錠劑膠囊劑 , 300.00 MG",1080951
"RIFAMYCIN SV , 一般錠劑膠囊劑 , 450.00 MG",52727
"RIFAMYCIN SV , 注射劑 , 500.00 MG",1278
"ABACAVIR SULFATE , 一般錠劑膠囊劑 , 300.00 MG",140871
"ABACAVIR 702MG + LAMIVUDINE 300MG, 一般錠劑膠囊劑,",680812
"ABACAVIR 351MG + LAMIVUDINE 150MG + ZIDOVUDINE 300MG, 一般錠劑膠囊劑,",84
"ACYCLOVIR , 一般錠劑膠囊劑 , 200.00 MG",351287
"ACYCLOVIR , 一般錠劑膠囊劑 , 400.00 MG",70291
"ACYCLOVIR , 一般錠劑膠囊劑 , 800.00 MG",23225
"ACYCLOVIR , 口服液劑 , 40.00  MG/ML , 125.00 ML",447
"ACYCLOVIR , 口服液劑 , 800.00 MG/GM, 0.25 GM",30
"ACYCLOVIR , 注射劑 , 250.00 MG",138912
"ADEFOVIR DIPIVOXIL , 一般錠劑膠囊劑 , 10.00 MG",541628
"ATAZANAVIR , 一般錠劑膠囊劑 , 150.00 MG",141781
"ATAZANAVIR , 一般錠劑膠囊劑 , 200.00 MG",730224
"DARUNAVIR,一般錠劑膠囊劑,300MG",17928
"DIDANOSINE , 緩釋錠 , 250.00 MG",112895
"DIDANOSINE , 緩釋錠 , 400.00 MG",172251
"EFAVIRENZ , 一般錠劑膠囊劑 , 200.00 MG",9282
"EFAVIRENZ , 一般錠劑膠囊劑 , 600.00 MG",768416
"ENFUVIRTIDE , 注射劑 , 108.00 , MG",2133
"ENTECAVIR 一般錠劑膠囊劑,0.5MG",1724514
"ENTECAVIR 一般錠劑膠囊劑,1MG",70826
"FAMCICLOVIR , 一般錠劑膠囊劑 , 250.00 MG",102742
"GANCICLOVIR , 注射劑 , 500.00 MG",19045
"INDINAVIR , 一般錠劑膠囊劑 , 400.00 MG",67467
"ISOPRINOSINE , 一般錠劑膠囊劑 , 500.00 MG",56312
"LAMIVUDINE , 一般錠劑膠囊劑 , 100.00 MG",1103587
"LAMIVUDINE , 一般錠劑膠囊劑 , 150.00 MG",746389
"LAMIVUDINE , 口服液劑 , 10.00  MG/ML , 240.00 ML",185
"LAMIVUDINE 150MG + ZIDOVUDINE 300MG, 一般錠劑膠囊劑,",2142971
"LOPINAVIR 133.3MG + RITONAVIR 33.3MG, 一般錠劑膠囊劑,",495
"LOPINAVIR 200MG + RITONAVIR 50MG, 一般錠劑膠囊劑,",2742726
"LYSOZYME , 一般錠劑膠囊劑 , 30.00 MG",1052652
"LYSOZYME , 一般錠劑膠囊劑 , 50.00 MG",552915
"LYSOZYME , 一般錠劑膠囊劑 , 60.00 MG",268146
"LYSOZYME , 一般錠劑膠囊劑 , 90.00 MG",3585905
"LYSOZYME , 一般錠劑膠囊劑 , 100.00 MG",5632214
"LYSOZYME , 口服顆粒劑 , 100.00 MG",193946
"LYSOZYME , 口服顆粒劑 , 600.00 MG",39
"NELFINAVIR , 一般錠劑膠囊劑 , 250.00 MG",89
"NEVIRAPINE , 一般錠劑膠囊劑 , 200.00 MG",514631
"NEVIRAPINE , 口服液劑 , 10.00  MG/ML , 240.00 ML",59
"OSELTAMIVIR , 一般錠劑膠囊劑 , 30.00 MG",21908
"OSELTAMIVIR , 一般錠劑膠囊劑 , 75.00 MG",4244163
"RALTEGRAVIR ,一般錠劑膠囊劑, 400.00 MG",300
"RIBAVIRIN , 一般錠劑膠囊劑 , 200.00 MG",3137008
"RIBAVIRIN , 口鼻噴霧/吸入劑 , 6.00 GM",46
"RITONAVIR , 一般錠劑膠囊劑 , 100.00 MG",112080
"STAVUDINE , 一般錠劑膠囊劑 , 30.00 MG",71221
"STAVUDINE , 一般錠劑膠囊劑 , 40.00 MG",162444
"TELBIVUDINE, 一般錠劑膠囊劑, 600MG",181929
"TENOFOVIR DISOPROXIL ,一般錠劑膠囊劑, 245.00 MG",30
"TIPRANAVIR 250MG , 一般錠劑膠囊劑",15830
"VALACICLOVIR , 一般錠劑膠囊劑 , 500.00 MG",265347
"VALGANCICLOVIR , 一般錠劑膠囊劑 , 450.00 MG",72733
"ZIDOVUDINE , 一般錠劑膠囊劑 , 100.00 MG",51611
"ZIDOVUDINE , 口服液劑 , 10.00  MG/ML , 240.00 ML",287
"CYTOMEGALOVIRUS IMMUNOGLOBULIN , 注射劑 , 50.00 ML",1433
"DIPHTHERIA ANTITOXIN , 注射劑 , 5000.00 , IU",2
"HEPATITIS B IMMUNOGLOBULIN , 注射劑 , .50 ML",144
"HEPATITIS B IMMUNOGLOBULIN , 注射劑 , 1.00 ML",4288
"HEPATITIS B IMMUNOGLOBULIN , 注射劑 , 5.00 ML",3133
"HEPATITIS B IMMUNOGLOBULIN , 注射劑 , 10.00 ML",8975
"IMMUNE GLOBULIN OF THE RABBIT , 注射劑 , 25.00 MG",5253
"IMMUNE GLOBULIN OF THE RABBIT , 注射劑 , 100.00 MG",972
"IMMUNOGLOBULIN , 注射劑 , 320.00 MG",101
"IMMUNOGLOBULIN , 注射劑 , 800.00 MG",2
"IMMUNOGLOBULIN (IVIG) , 注射劑 , 2.50 GM",25
"IMMUNOGLOBULIN (IVIG) , 注射劑 , 3.00 GM",24702
"RHO(D)IMMUNE GLOBULIN , 注射劑 , 165.00 MG",90
"SNAKE VENOM ANTISERUM , 注射劑 , 1.00 , KIU",28
"SNAKE VENOM ANTISERUM , 注射劑 , 2.00 , KIU",1159
"TR. MUCROSQUAMATUS ANTIVENIN , 注射劑 , 2.00 , KIU",2713
"Antivenin of D.Russellii  , 注射劑, 1000 iu/vial",11
"TETANUS ANTITOXIN , 注射劑 , 1500.00 , IU",120
"TETANUS ANTITOXIN , 注射劑 , 4000.00 , IU",39
"DIPHTHERIA TOXOID 15IU/ML + TETANUS TOXOID 5IU/ML, 注射劑, 20.00ML",1285
"TETANUS TOXOID , 注射劑 , 10 LF(UNITS)",138304
"TETANUS TOXOID , 注射劑 , 10 LF(UNITS)",298770
"TETANUS TOXOID , 注射劑 , 20 LF(UNITS)",193999
"TETANUS TOXOID , 注射劑 , 60 LF(UNITS)",75554
"ARSENIC TRIOXIDE , 注射劑 , 10.00 MG",965
"ASPARAGINASE , 注射劑 , 5.00 , KIU",9675
"BLEOMYCIN , 注射劑 , 5.00 MG",8792
"BLEOMYCIN , 注射劑 , 15.00 MG",7790
"BORTEZOMIB , 注射劑 , 3.50 MG",2636
"BUSULFAN , 一般錠劑膠囊劑 , 2.00 MG",14617
"BUSULFAN , 注射劑 , 60.00 MG",1315
"CAPECITABINE , 一般錠劑膠囊劑 , 150.00 MG",4
"CAPECITABINE , 一般錠劑膠囊劑 , 500.00 MG",2474751
"CARBOPLATIN , 注射劑 , 150.00 MG",31566
"CARBOPLATIN , 注射劑 , 450.00 MG",5417
"CETUXIMAB , 注射劑 , 100.00 MG",43750
"CHLORAMBUCIL , 一般錠劑膠囊劑 , 2.00 MG",132698
"CISPLATIN , 注射劑 , 10.00 MG",210971
"CISPLATIN , 注射劑 , 50.00 MG",125755
"CYCLOPHOSPHAMIDE , 一般錠劑膠囊劑 , 50.00 MG",546455
"CYCLOPHOSPHAMIDE , 注射劑 , 200.00 MG",90973
"CYCLOPHOSPHAMIDE , 注射劑 , 500.00 MG",56648
"CYTARABINE , 注射劑 , 100.00 MG",35091
"CYTARABINE , 注射劑 , 500.00 MG",53417
"DACARBAZINE , 注射劑 , 200.00 MG",11657
"DACTINOMYCIN , 注射劑 , 500.00 MCG",1350
"DASATINIB , 一般錠劑膠囊劑 , 20MG",5613
"DASATINIB , 一般錠劑膠囊劑 ,  50MG",26606
"DAUNORUBICIN , 注射劑 , 20.00 MG",2644
"DOCETAXEL , 注射劑 , 20.00 MG",85890
"DOCETAXEL , 注射劑 , 80.00 MG",6104
"DOXORUBICIN , 注射劑 , 1.00 MG",10110
"DOXORUBICIN , 注射劑 , 10.00 MG",135102
"DOXORUBICIN LIPOSOMAL COMPLEX, 注射劑 , 20.00 MG",7753
"EPIRUBICIN , 注射劑 , 1.00 MG",29700
"EPIRUBICIN , 注射劑 , 10.00 MG",117334
"EPIRUBICIN , 注射劑 , 20.00 MG",2605
"EPIRUBICIN , 注射劑 , 50.00 MG",39012
"ERLOTINIB , 一般錠劑膠囊劑 , 100.00 MG",8762
"ERLOTINIB , 一般錠劑膠囊劑 , 150.00 MG",264062
"ESTRAMUSTINE , 一般錠劑膠囊劑 , 140.00 MG",39755
