藥品分類分組名稱,醫令申報數量
"TESTOSTERONE ENANTHATE 130MG/ML + TESTOSTERONE PROPIONATE 20MG/ML, 注射劑,1.00ML",260
"ALANINE 100MG + GLUTAMIC ACID 265MG + GLYCINE 45MG, 一般錠劑膠囊劑,",337568
"ALFUZOSIN , 一般錠劑膠囊劑 , 2.50 MG",8637
"ALFUZOSIN , 緩釋錠劑膠囊劑 , 10.00 MG",4451809
"AMMONIUM CHLORIDE , 一般錠劑膠囊劑 , 300.00 MG",789
"AMMONIUM CHLORIDE , 一般錠劑膠囊劑 , 500.00 MG",98465
"DUTASTERIDE , 一般錠劑膠囊劑 , 500.00 MCG",151789
"FINASTERIDE , 一般錠劑膠囊劑 , 5.00 MG",2943329
"FLAVOXATE , 一般錠劑膠囊劑 , 200.00 MG",8643087
"NALIDIXIC ACID 500MG +  PHENAZOPYRIDINE 50MG, 一般錠劑膠囊劑,",649
"OXYBUTYNIN , 一般錠劑膠囊劑 , 2.50 MG",4484782
"OXYBUTYNIN , 一般錠劑膠囊劑 , 5.00 MG",3141236
"PHENAZOPYRIDINE , 一般錠劑膠囊劑 , 50.00 MG",2916853
"PHENAZOPYRIDINE , 一般錠劑膠囊劑 , 100.00 MG",3745460
"PIPOXOLAN , 一般錠劑膠囊劑 , 10.00 MG",8282557
"PROPIVERINE , 一般錠劑膠囊劑 , 15.00 MG",373090
"QUERCUS STENOPHYLLA EXTRACT 225MG + ALUMINUM HYDROXIDE 175MG, 一般錠劑膠囊劑,",11782
"SODIUM PENTOSAN POLYSULPHATE , 一般錠劑膠囊劑 , 100.00 MG",173855
"SULFANILYLUREA (=SULFAUREA) 500MG + PHENAZOPYRIDINE 50MG, 一般錠劑膠囊劑,",3409642
"TAMSULOSIN , 緩釋錠劑膠囊劑 , 200.00 MCG",21952354
"TERAZOSIN , 一般錠劑膠囊劑 , 2.00 MG",33608930
"TOLTERODINE , 一般錠劑膠囊劑 , 1.00 MG",583
"TOLTERODINE , 一般錠劑膠囊劑 , 2.00 MG",4032359
"TOLTERODINE , 緩釋錠劑膠囊劑 , 4.00 MG",337130
"UVAE URSI FOLIA 15MG+ORTHOSIPH FOLIA 10MG+ORTHOSIPH EXTRACT 5MG+EXTR.CONVALL. MAJALIE 15MG+RUBIAE RADIX TINCTURE 60MG+THEOBROMINUM NATRIUMSALICYLATE 20MG,一般錠劑膠囊劑 , 15.00 MG",141077
"ARGININE VASOPRESSIN , 注射劑 , 20.00 , IU",38748
"COSYNTROPIN , 注射劑 , 1.00 MG",2592
"DESMOPRESSIN , 一般錠劑膠囊劑 , 100.00 MCG",1228716
"DESMOPRESSIN , 注射劑 , 4.00 MCG",75884
"DESMOPRESSIN , 耳鼻用液劑 , 250.00 MCG",15111
"TERLIPRESSIN , 注射劑 , 1.00 MG",85982
"GONADORELIN , 注射劑 , 100.00 MCG",2332
"LANREOTIDE , 注射劑 , 30.00 MG",785
"OCTREOTIDE , 注射劑 , 100.00 MCG",89915
"OCTREOTIDE , 注射劑 , 20000.00 MCG",1425
"OCTREOTIDE , 注射劑 , 30000.00 MCG",7
"OXYTOCIN , 注射劑 , 10.00 , IU",46286
"SOMATOSTATIN , 注射劑 , 250.00 MCG",156
"SOMATOSTATIN , 注射劑 , 3000.00 MCG",24548
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 15.00 , IU",32068
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 16.00 , IU",38958
"SOMATOTROPIN HUMAN (=GROWTH HORMONE) , 注射劑 , 24.00 , IU",13787
"BETAMETHASONE , 一般錠劑膠囊劑 , 500.00 MCG",1453557
"BETAMETHASONE , 一般錠劑膠囊劑 , 600.00 MCG",279439
"BETAMETHASONE , 注射劑 , 2.00 MG",21767
"BETAMETHASONE , 注射劑 , 2.50 MG",42816
"BETAMETHASONE , 注射劑 , 4.00 MG",216717
"BETAMETHASONE , 注射劑 , 5.00 MG",48234
"BETAMETHASONE , 注射劑 , 6.00 MG",189
"BETAMETHASONE , 注射劑 , 15.00 MG",2977
"BETAMETHASONE , 注射劑 , 20.00 MG",1018
"BETAMETHASONE , 注射劑 , 25.00 MG",4369
"BETAMETHASONE , 注射劑 , 40.00 MG",46
"CORTISONE , 一般錠劑膠囊劑 , 25.00 MG",3245066
"DEXAMETHASONE , 一般錠劑膠囊劑 , 250.00 MCG",72
"DEXAMETHASONE , 一般錠劑膠囊劑 , 500.00 MCG",4980394
"DEXAMETHASONE , 一般錠劑膠囊劑 , 750.00 MCG",1390466
"DEXAMETHASONE , 一般錠劑膠囊劑 , 1000.00 MCG",775
"DEXAMETHASONE , 一般錠劑膠囊劑 , 4000.00 MCG",314697
"DEXAMETHASONE , 注射劑 , 1.00 MG",5007
"DEXAMETHASONE , 注射劑 , 1.00 MG",17485
"DEXAMETHASONE , 注射劑 , 2.00 MG",24673
"DEXAMETHASONE , 注射劑 , 4.00 MG",252497
"DEXAMETHASONE , 注射劑 , 4.00 MG",4406
"DEXAMETHASONE , 注射劑 , 5.00 MG",1122413
"DEXAMETHASONE , 注射劑 , 8.00 MG",92414
"DEXAMETHASONE , 注射劑 , 10.00 MG",1515
"DEXAMETHASONE , 注射劑 , 20.00 MG",4580
"DEXAMETHASONE , 注射劑 , 40.00 MG",98996
"DEXAMETHASONE , 注射劑 , 50.00 MG",1
"DEXAMETHASONE SODIUM PHOSPHATE , 注射劑 , 10.00 MG",18
"FLUDROCORTISONE , 一般錠劑膠囊劑 , 100.00 MCG",277287
"HYDROCORTISONE , 注射劑 , 100.00 MG",1581750
"HYDROCORTISONE , 注射劑 , 300.00 MG",15087
"HYDROCORTISONE , 注射劑 , 500.00 MG",2990
"METHYLPREDNISOLONE , 一般錠劑膠囊劑 , 2.00 MG",1653880
"METHYLPREDNISOLONE , 一般錠劑膠囊劑 , 4.00 MG",8993256
"METHYLPREDNISOLONE , 一般錠劑膠囊劑 , 8.00 MG",13
"METHYLPREDNISOLONE , 一般錠劑膠囊劑 , 16.00 MG",30503
"METHYLPREDNISOLONE , 注射劑 , 40.00 MG",697177
"METHYLPREDNISOLONE , 注射劑 , 125.00 MG",68407
"METHYLPREDNISOLONE , 注射劑 , 250.00 MG",1759
"METHYLPREDNISOLONE , 注射劑 , 500.00 MG",93275
"METHYLPREDNISOLONE , 注射劑 , 1000.00 MG",9
"PREDNISOLONE , 一般錠劑膠囊劑 , 5.00 MG",58937763
"PREDNISOLONE , 口服顆粒劑 , 10.00 MG",20
"PREDNISOLONE , 注射劑 , 10.00 MG",768
"PREDNISOLONE , 注射劑 , 13.4 MG",4
"PREDNISOLONE , 注射劑 , 20.00 MG",51
"PREDNISOLONE , 注射劑 , 25.00 MG",35944
"PREDNISOLONE , 注射劑 , 100.00 MG",4
"PREDNISOLONE PHOSPHATE SODIUM , 口服液劑 , 1.00  MG/ML , 60.00 ML",3087
"PREDNISOLONE STEARYL GLYCOLATE , 一般錠劑膠囊劑 , 3.50 MG",385
"TRIAMCINOLONE , 一般錠劑膠囊劑 , 2.00 MG",205863
"TRIAMCINOLONE , 一般錠劑膠囊劑 , 4.00 MG",362292
"TRIAMCINOLONE , 注射劑 , 10.00 MG",192254
"TRIAMCINOLONE , 注射劑 , 10.00 MG",21521
"TRIAMCINOLONE , 注射劑 , 20.00 MG",531
"TRIAMCINOLONE , 注射劑 , 25.00 MG",361
"TRIAMCINOLONE , 注射劑 , 40.00 MG",79005
"TRIAMCINOLONE , 注射劑 , 50.00 MG",80969
"TRIAMCINOLONE , 注射劑 , 80.00 MG",2098
"TRIAMCINOLONE , 注射劑 , 100.00 MG",26043
"TRIAMCINOLONE , 注射劑 , 200.00 MG",1221
"TRIAMCINOLONE , 注射劑 , 400.00 MG",15145
"CARBIMAZOLE , 一般錠劑膠囊劑 , 5.00 MG",162
"CARBIMAZOLE , 一般錠劑膠囊劑 , 10.00 MG",3765195
"IODINE LECITHIN (=JOLECITHIN) , 一般錠劑膠囊劑 , 50.00 MCG",701530
"IODINE LECITHIN (=JOLECITHIN) , 一般錠劑膠囊劑 , 750.00 MCG",200856
"IODINE LECITHIN (=JOLECITHIN) , 一般錠劑膠囊劑 , 5400.00 MCG",2133
"METHIMAZOLE , 一般錠劑膠囊劑 , 5.00 MG",11189507
"PROPYLTHIOURACIL , 一般錠劑膠囊劑 , 50.00 MG",10816668
"THYROID , 一般錠劑膠囊劑 , 64.00 MG",320023
"THYROXINE , 一般錠劑膠囊劑 , 100.00  MCG",19080835
"GLUCAGON , 注射劑 , 1.00 MG",2541
"CALCITONIN SALMON , 注射劑 , 50.00 , IU",64094
"CALCITONIN SALMON , 注射劑 , 100.00 , IU",8690
"CALCITONIN SALMON , 耳鼻用液劑, 700.00 IU",1829
"CALCITONIN SALMON , 耳鼻用液劑, 1400.00  IU",437
"CALCITONIN SALMON , 耳鼻用液劑, 2800.00  IU",72875
"TERIPARATIDE , 注射劑 , 750.00 MCG",877
"AMIKACIN , 注射劑 , 125.00 MG",2351
"AMIKACIN , 注射劑 , 200.00 MG",39103
"AMIKACIN , 注射劑 , 250.00 MG",400590
"AMIKACIN , 注射劑 , 500.00 MG",160305
"AMIKACIN , 注射劑 , 1250.00 MG",5279
"AMIKACIN , 注射劑 , 2500.00 MG",29551
"AMOXICILLIN , 一般錠劑膠囊劑 , 250.00 MG",19574380
"AMOXICILLIN , 一般錠劑膠囊劑 , 500.00 MG",30490700
"AMOXICILLIN, 口服顆粒劑, 200MG/GM, 1GM",454840
"AMOXICILLIN , 口服液劑 , 25.00 MG/ML, 1.00 ML",2867
"AMOXICILLIN , 口服液劑 , 25.00 MG/ML, 60.00 ML",362507
"AMOXICILLIN , 注射劑 , 1.00 MG",12945
"AMOXICILLIN , 口服液劑 , 50.00 MG/ML, 30.00 ML",24
"AMOXICILLIN , 口服液劑 , 50.00 MG/ML, 60.00 ML",16550
"AMOXICILLIN, 口服顆粒劑, 125MG/1GM, 1GM",91
"AMOXICILLIN 250MG + CLAVULANIC ACID 125MG, 一般錠劑膠囊劑,",3877008
"AMOXICILLIN 500MG + CLAVULANIC ACID 125MG, 一般錠劑膠囊劑,",727488
"AMOXICILLIN 25MG/ML + CLAVULANIC ACID 6.25MG/ML, 口服液劑, 1.00ML",4426182
"AMOXICILLIN 25MG/ML + CLAVULANIC ACID 6.25MG/ML, 口服液劑, 60.00ML",29
"AMOXICILLIN 25MG/ML + CLAVULANIC ACID 6.25MG/ML, 口服液劑, 100.00ML",152987
"AMOXICILLIN 500MG + CLAVULANIC ACID 100MG, 注射劑, 600.00MG",2177269
"AMOXICILLIN 1000MG + CLAVULANIC ACID 200MG, 注射劑, 1200.00MG",182678
"AMOXICILLIN 50MG/ML + CLAVULANIC ACID 12.5MG/ML, 口服液劑, 1.00ML",21199
"AMOXICILLIN 50MG/ML + CLAVULANIC ACID 12.5MG/ML, 口服液劑, 60.00ML",377
"AMOXICILLIN 50MG/ML + CLAVULANIC ACID 12.5MG/ML, 口服液劑, 100.00ML",265
"AMOXICILLIN 875MG + CLAVULANIC ACID 125MG, 一般錠劑膠囊劑,",1445588
"AMOXICILLIN 80MG/ML + CLAVULANIC ACID 11.4MG/ML, 口服液劑, 40.00ML",113507
"AMPICILLIN , 一般錠劑膠囊劑 , 250.00 MG",1041680
"AMPICILLIN , 一般錠劑膠囊劑 , 500.00 MG",3338499
"AMPICILLIN , 注射劑 , 250.00 MG",279
"AMPICILLIN , 注射劑 , 500.00 MG",1486804
"AMPICILLIN , 注射劑 , 1000.00 MG",103439
"AMPICILLIN 125MG + CLOXACILLIN 125MG, 一般錠劑膠囊劑,",603
"AMPICILLIN 250MG + CLOXACILLIN 250MG, 注射劑, 500.00MG",3363
"AMPICILLIN 400MG + CLOXACILLIN 200MG, 注射劑, 600.00MG",1
"AMPICILLIN 500MG + CLOXACILLIN 500MG, 注射劑, 1000.0MG",10137
"AMPICILLIN 500MG + SULBACTAM 250MG, 注射劑, 750.00MG",10219
"AMPICILLIN 1000MG + SULBACTAM 500MG, 注射劑, 1500.00MG",1932858
"AMPICILLIN 250MG + CLOXACILLIN 125MG, 一般錠劑膠囊劑,",8
"AMPICILLIN 250MG + CLOXACILLIN 250MG, 一般錠劑膠囊劑,",954136
"AMPICILLIN 250MG + DICLOXACILLIN 125MG, 一般錠劑膠囊劑,",262723
"AZITHROMYCIN , 一般錠劑膠囊劑 , 250.00 MG",338707
"AZITHROMYCIN , 口服液劑 , 40.00 MG/ML, 15.00 ML",54724
"AZTREONAM , 注射劑 , 500.00 MG",19857
"AZTREONAM , 注射劑 , 1000.00 MG",71680
"CEFACLOR , 一般錠劑膠囊劑 , 250.00 MG",3059859
"CEFACLOR , 一般錠劑膠囊劑 , 500.00 MG",66212
"CEFACLOR , 緩釋錠劑膠囊劑 , 375.00 MG",31307
"CEFACLOR , 口服顆粒劑 , 25.00 MG",804
"CEFACLOR , 口服顆粒劑 , 1500.00 MG",1291
"CEFACLOR , 口服液劑 , 25.00 MG/ML, 1.00 ML",81709
"CEFACLOR , 口服液劑 , 25.00 MG/ML, 60.00 ML",7335
"CEFACLOR , 口服液劑 , 250.00 MG/GM, 1.00 GM",7976
"CEFACLOR , 口服液劑 , 250.00 MG/GM, 6.00 GM",3545
"CEFADROXIL , 一般錠劑膠囊劑 , 250.00 MG",12915
"CEFADROXIL , 一般錠劑膠囊劑 , 500.00 MG",6256512
"CEFADROXIL , 口服顆粒劑 , 200.00 MG/GM , 1GM",9654
"CEFADROXIL , 口服液劑 , 25.00 MG/ML, 60.00 ML",7032
"CEFAMANDOLE , 注射劑 , 500.00 MG",2862
"CEFAMANDOLE , 注射劑 , 1000.00 MG",26335
"CEFATRIZINE , 一般錠劑膠囊劑 , 250.00 MG",885
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 500.00 MG",1955310
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 1000.00 MG",6710795
"CEFAZOLIN (=CEPHAZOLIN) , 注射劑 , 2000.00 MG",8402
"CEFEPIME , 注射劑 , 500.00 MG",751513
"CEFIXIME , 一般錠劑膠囊劑 , 100.00 MG",343841
"CEFIXIME , 口服顆粒劑 , 50.00 MG",51559
"CEFMETAZOLE , 注射劑 , 500.00 MG",632655
"CEFMETAZOLE , 注射劑 , 1000.00 MG",273418
"CEFONICID , 注射劑 , 1000.00 MG",3335
"CEFOPERAZONE , 注射劑 , 500.00 MG",13668
"CEFOPERAZONE , 注射劑 , 1000.00 MG",75643
"CEFOTAXIME , 注射劑 , 250.00 MG",112076
"CEFOTAXIME , 注射劑 , 500.00 MG",140410
"CEFOTAXIME , 注射劑 , 1000.00 MG",82450
"CEFOTAXIME , 注射劑 , 2000.00 MG",26217
"CEFOTIAM , 注射劑 , 500MG",56560
"CEFOXITIN (=CEPHOXITIN) , 注射劑 , 1000.00 MG",269884
"CEFPIROME , 注射劑 , 1.00 GM",105760
"CEFPODOXIME , 一般錠劑膠囊劑 , 100.00 MG",29473
"CEFPODOXIME , 口服顆粒劑 , 50.00 MG",6492
"CEFTAZIDIME , 注射劑 , 500.00 MG",768535
"CEFTAZIDIME , 注射劑 , 1000.00 MG",562388
"CEFTAZIDIME , 注射劑 , 2000.00 MG",52704
"CEFTIBUTEN , 一般錠劑膠囊劑 , 100.00 MG",458197
"CEFTIZOXIME , 注射劑 , 500.00 MG",30731
"CEFTIZOXIME , 注射劑 , 1000.00 MG",628
"CEFTRIAXONE , 注射劑 , 250.00 MG",647
"CEFTRIAXONE , 注射劑 , 500.00 MG",1128170
"CEFTRIAXONE , 注射劑 , 1000.00 MG",134507
"CEFTRIAXONE , 注射劑 , 2000.00 MG",3
"CEFUROXIME , 一般錠劑膠囊劑 , 250.00 MG",901998
"CEFUROXIME , 口服液劑 , 36.00 MG/GM, 1.00 GM",188360
"CEFUROXIME , 口服液劑 , 36.00 MG/GM, 34.72 GM",27695
"CEFUROXIME , 注射劑 , 250.00 MG",165904
"CEFUROXIME , 注射劑 , 500.00 MG",95514
"CEFUROXIME , 注射劑 , 750.00 MG",1231095
"CEFUROXIME , 注射劑 , 1000.00 MG",47607
"CEPHALEXIN , 一般錠劑膠囊劑 , 250.00 MG",22137947
"CEPHALEXIN , 一般錠劑膠囊劑 , 500.00 MG",39984711
"CEPHALEXIN , 口服顆粒劑 , 100.00 MG",16
"CEPHALEXIN , 口服顆粒劑 , 200.00 MG",13559
"CEPHALEXIN , 口服顆粒劑 , 200.00 MG",25331
"CEPHALEXIN , 口服顆粒劑 , 500.00 MG",410323
"CEPHALEXIN , 口服顆粒劑 , 3000.00 MG",9
"CEPHALEXIN , 口服液劑 , 25.00 MG/ML, 1.00 ML",396200
"CEPHALEXIN , 口服液劑 , 25.00 MG/ML, 60.00 ML",22564
"CEPHALEXIN , 注射劑 , 1.00 GM",319967
"CEPHALEXIN , 口服液劑 , 41.67 MG/GM, 1.00 GM",405971
"CEPHALEXIN , 口服液劑 , 41.67 MG/GM, 36.00 GM",232714
"CEPHRADINE , 口服液劑 , 50.00 MG/ML, 20.00 ML",528
"CEPHALEXIN , 口服液劑 , 250.00 MG/GM, 1.00 GM",19316
"CEPHALEXIN , 口服液劑 , 250.00 MG/GM, 600.00 GM",50
"CEPHALEXIN , 口服液劑 , 500.00 MG/GM, 1.00 GM",35741
"CEPHALEXIN , 口服液劑 , 500.00 MG/GM, 1000.00 GM",2581
"CEPHALORIDINE , 注射劑 , 500.00 MG",215
"CEPHALOTHIN , 注射劑 , 1000.00 MG",114101
"CEPHAPIRIN , 注射劑 , 500.00 MG",1379
"CEPHAPIRIN , 注射劑 , 1000.00 MG",6739
"CEPHRADINE , 一般錠劑膠囊劑 , 250.00 MG",7615707
"CEPHRADINE , 一般錠劑膠囊劑 , 500.00 MG",6638920
"CEPHRADINE , 注射劑 , 500.00 MG",149649
"CEPHRADINE , 注射劑 , 1000.00 MG",2008744
"CHLORAMPHENICOL , 一般錠劑膠囊劑 , 50.00 MG",12
"CHLORAMPHENICOL , 一般錠劑膠囊劑 , 250.00 MG",964833
"CHLORAMPHENICOL , 口服顆粒劑 , 125.00 MG",2562
"CHLORAMPHENICOL , 口服顆粒劑 , 250.00 MG",2551
"CHLORAMPHENICOL , 口服顆粒劑 , 250000.00 MG",75
"CHLORAMPHENICOL , 口服液劑 , 31.25  MG/ML , 1.00 ML",472
"CHLORAMPHENICOL , 注射劑 , 250.00 MG",40
"CHLORAMPHENICOL , 注射劑 , 500.00 MG",82
"CHLORAMPHENICOL , 注射劑 , 1000.00 MG",62120
"CHLORTETRACYCLINE , 一般錠劑膠囊劑 , 250.00 MG",1379
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 250.00 MG",2355482
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 500.00 MG",157595
"CIPROFLOXACIN , 一般錠劑膠囊劑 , 750.00 MG",146
"CIPROFLOXACIN , 注射劑 , 100.00 MG",793235
"CIPROFLOXACIN , 注射劑 , 200.00 MG",154530
"CLARITHROMYCIN , 一般錠劑膠囊劑 , 250.00 MG",2039264
"CLARITHROMYCIN , 一般錠劑膠囊劑 , 500.00 MG",951666
"CLARITHROMYCIN , 緩釋錠劑膠囊劑 , 500.00 MG",174532
"CLARITHROMYCIN , 口服液劑 , 25.00 MG/ML, 70.00 ML",888
"CLINDAMYCIN , 一般錠劑膠囊劑 , 150.00 MG",18060137
"CLINDAMYCIN , 一般錠劑膠囊劑 , 300.00 MG",2538875
"CLINDAMYCIN , 口服顆粒劑 , 37.50 MG",416646
"CLINDAMYCIN , 注射劑 , 150.00 MG",1105
"CLINDAMYCIN , 注射劑 , 300.00 MG",1180898
"CLOXACILLIN , 一般錠劑膠囊劑 , 250.00 MG",2045838
"COLISTIN 2.00  MIU + DIBUCAINE 4MG , 注射劑",1968
"DEMECLOCYCLINE , 一般錠劑膠囊劑 , 150.00 MG",15081
"DICLOXACILLIN , 一般錠劑膠囊劑 , 250.00 MG",3315166
"DOXYCYCLINE , 一般錠劑膠囊劑 , 100.00 MG",12015879
"ENOXACIN , 一般錠劑膠囊劑 , 100.00 MG",88
"ERTAPENEM , 注射劑 , 1.00 GM",14431
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 250.00 MG",5181092
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 270.00 MG",18831
"ERYTHROMYCIN , 一般錠劑膠囊劑 , 500.00 MG",130443
"ERYTHROMYCIN , 口服顆粒劑 , 100.00 MG",1712
"ERYTHROMYCIN , 口服顆粒劑 , 400.00 MG",51700
"ERYTHROMYCIN , 口服顆粒劑 , 1000.00 MG",137141
"ERYTHROMYCIN , 口服顆粒劑 , 2400.00 MG",456133
"ERYTHROMYCIN , 口服顆粒劑 , 8000.00 MG",357
"ERYTHROMYCIN , 口服液劑 , 25.00  MG/ML , 1.00 ML",8
"ERYTHROMYCIN , 口服液劑 , 25.00  MG/ML , 60.00 ML",439
"ERYTHROMYCIN , 注射劑 , 500.00 MG",28637
"ERYTHROMYCIN , 口服液劑 , 62.5  MG/GM , 1.00 GM",105759
"ERYTHROMYCIN , 口服液劑 , 62.5  MG/GM , 24.00 GM",48247
"ERYTHROMYCIN , 口服液劑 , 80.00  MG/GM , 1.00 GM",19061
"ERYTHROMYCIN , 口服液劑 , 80.00  MG/ML , 1.00 ML",11302
"ERYTHROMYCIN , 口服液劑 , 100.00  MG/GM , 1.00 GM",923
"ERYTHROMYCIN , 口服液劑 , 200.00  MG/GM , 1.00 GM",54335
"ERYTHROMYCIN , 口服液劑 , 250.00  MG/GM , 1.00 GM",1135
"FLOMOXEF , 注射劑 , 500.00 MG",620880
"FLUCLOXACILLIN , 注射劑 , 500.00 MG",34106
"FLUCLOXACILLIN , 注射劑 , 1000.00 MG",569
"FOSFOMYCIN , 口服顆粒劑 , 3.00 GM",14560
"FOSFOMYCIN , 注射劑 , 2000.00 MG",12516
"FUSIDIC ACID , 一般錠劑膠囊劑 , 250.00 MG",615774
"GENTAMICIN , 注射劑 , 20.00 MG",471
"GENTAMICIN , 注射劑 , 40.00 MG",38
"GENTAMICIN , 注射劑 , 40.00 MG",409520
"GENTAMICIN , 注射劑 , 80.00 MG",4397853
"GENTAMICIN , 注射劑 , 120.00 MG",40658
"GENTAMICIN , 注射劑 , 140.00 MG",7270
"GENTAMICIN , 注射劑 , 280.00 MG",4918
"GENTAMICIN , 注射劑 , 400.00 MG",124156
"GENTAMICIN , 注射劑 , 800.00 MG",82910
"GENTAMICIN , 注射劑 , 1400.00 MG",2956
"GENTAMICIN , 骨用珠練劑 , 75.00 MG",1114
"GENTAMICIN , 骨用珠練劑 , 225.00 MG",1232
"GENTAMICIN , 骨用珠練劑 , 450.00 MG",169
"IMIPENEM 250MG + CILASTATIN 250MG, 注射劑, 250.00MG",792244
"IMIPENEM 500MG + CILASTATIN 500MG, 注射劑, 500.00MG",238425
"ISEPAMICIN , 注射劑 , 200.00 MG",272640
"KANAMYCIN , 注射劑 , 250.00 MG",2057
"KANAMYCIN , 注射劑 , 1000.00 MG",16831
"KANAMYCIN , 注射劑 , 2500.00 MG",2767
"KANAMYCIN , 注射劑 , 5000.00 MG",3891
"LATAMOXEF (=MOXALACTAM) , 注射劑 , 500.00 MG",745
"LEUCOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",1003091
"LEUCOMYCIN , 口服液劑 , 100.00 MG/GM, 1.00 GM",12417
"LEUCOMYCIN , 注射劑 , 400.00 MG",201
"LEVOFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",2232645
"LEVOFLOXACIN , 一般錠劑膠囊劑 , 500.00 MG",511675
"LEVOFLOXACIN , 注射劑 , 250.00 MG",45078
"LEVOFLOXACIN , 注射劑 , 500.00 MG",161290
"LINCOMYCIN , 一般錠劑膠囊劑 , 500.00 MG",12161
"LINCOMYCIN , 注射劑 , 300.00 MG",81715
"LINCOMYCIN , 注射劑 , 600.00 MG",3684
"LINCOMYCIN , 注射劑 , 3000.00 MG",33819
"LINCOMYCIN , 注射劑 , 6000.00 MG",5048
"LINEZOLID , 一般錠劑膠囊劑 , 600.00 MG",24482
"LINEZOLID , 注射劑 , 600.00 MG",13410
"LOMEFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",340573
"MEROPENEM , 注射劑 , 250.00 MG",391565
"MEROPENEM , 注射劑 , 500.00 MG",288747
"METHENAMINE , 注射劑 , 1.20 GM",820
"METHENAMINE , 注射劑 , 1.40 GM",102
"METRONIDAZOLE , 注射劑 , 500.00 MG",904752
"METRONIDAZOLE , 注射劑 , 1000.00 MG",4985
"METRONIDAZOLE , 注射劑 , 1500.00 MG",169
"MIDECAMYCIN , 一般錠劑膠囊劑 , 200.00 MG",9
"MINOCYCLINE , 一般錠劑膠囊劑 , 50.00 MG",2183125
"MINOCYCLINE , 一般錠劑膠囊劑 , 100.00 MG",3874102
"MINOCYCLINE , 口服顆粒劑 , 20.00 MG",45967
"MINOCYCLINE , 口服顆粒劑 , 100.00 MG",18
"MINOCYCLINE , 注射劑 , 100.00 MG",33697
"MOXIFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",304481
"MOXIFLOXACIN , 注射劑 , 400.00 MG",58996
"NALIDIXIC ACID , 一般錠劑膠囊劑 , 250.00 MG",4113
"NALIDIXIC ACID , 一般錠劑膠囊劑 , 500.00 MG",2266623
"NEOMYCIN , 一般錠劑膠囊劑 , 250.00 MG",539918
"NITROFURANTOIN , 一般錠劑膠囊劑 , 100.00 MG",428504
"NITROXOLINE , 一般錠劑膠囊劑 , 50.00 MG",150430
"NITROXOLINE , 一般錠劑膠囊劑 , 100.00 MG",1959228
"NORFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",746755
"NORFLOXACIN , 一般錠劑膠囊劑 , 200.00 MG",180912
"NORFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",484
"OFLOXACIN , 一般錠劑膠囊劑 , 100.00 MG",859947
"OFLOXACIN , 一般錠劑膠囊劑 , 200.00 MG",519458
"OFLOXACIN , 一般錠劑膠囊劑 , 400.00 MG",3976
"OFLOXACIN , 注射劑 , 200.00 MG",17736
"OXACILLIN , 注射劑 , 250.00 MG",315985
"OXACILLIN , 注射劑 , 500.00 MG",4632858
"OXACILLIN , 注射劑 , 1.00GM",4
"OXYTETRACYCLINE , 一般錠劑膠囊劑 , 250.00 MG",18677
"OXYTETRACYCLINE , 注射劑 , 100.00 MG",2
"OXYTETRACYCLINE , 注射劑 , 250.00 MG",4708
"OXYTETRACYCLINE , 注射劑 , 500.00 MG",113
"PEFLOXACINE , 注射劑 , 400.00 MG",3536
"PENICILLIN G , 注射劑 , 1.00 , MIU",284
"PENICILLIN G , 注射劑 , 3.00 , MIU",859891
"PENICILLIN G , 注射劑 , 10.00 , MIU",114049
"PENICILLIN G , 注射劑 , 20.00 , MIU",1
"PENICILLIN G BENZATHINE , 注射劑 , 2.40 , MIU",30485
"PENICILLIN G BENZATHINE 0.6MU + PENICILLIN G POTASSIUM 0.3MU + PENICILLIN GPROCAINE 0.3MU, 注射劑, 0.6MU",15
"PENICILLIN G PROCAINE , 注射劑 , 400.00 , KIU",8
"PENICILLIN V , 一般錠劑膠囊劑 , 100.00 , KIU",3
"PENICILLIN V , 一般錠劑膠囊劑 , 400.00 , KIU",1054598
"PENICILLIN V , 一般錠劑膠囊劑 , 500.00 , KIU",192
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 200.00 MG",121428
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 250.00 MG",1780950
"PIPEMIDIC ACID , 一般錠劑膠囊劑 , 400.00 MG",493659
"PIPERACILLIN 2000MG + TAZOBACTAM 250MG, 注射劑, 2250.00MG",1586053
"PIPERACILLIN 4000MG + TAZOBACTAM 500MG, 注射劑, 4500.00MG",33
